source_file	seq	headword	reason
3251-3500.md	2508	智商	duplicate_lost
3251-3500.md	2509	滞留	duplicate_lost
3251-3500.md	2510	中断	duplicate_lost
3251-3500.md	2511	中立	duplicate_lost
3251-3500.md	2512	中夹	duplicate_lost
3251-3500.md	2516	终究	duplicate_lost
3251-3500.md	2517	终年	duplicate_lost
3251-3500.md	2519	终止	duplicate_lost
3251-3500.md	2520	裹心	duplicate_lost
3251-3500.md	2526	重心	duplicate_lost
3251-3500.md	2529	周密	duplicate_lost
3251-3500.md	2530	周年	duplicate_lost
3251-3500.md	2531	周期	duplicate_lost
3251-3500.md	2532	周折	duplicate_lost
3251-3500.md	2533	周转	duplicate_lost
3251-3500.md	2535	昼夜	duplicate_lost
3251-3500.md	2537	株	duplicate_lost
3251-3500.md	2539	逐年	duplicate_lost
3251-3500.md	2543	主流	duplicate_lost
3251-3500.md	2546	主义	duplicate_lost
3251-3500.md	2549	助理	duplicate_lost
3251-3500.md	2550	助手	duplicate_lost
3251-3500.md	2557	著作	duplicate_lost
3251-3500.md	2559	拽	duplicate_lost
3251-3500.md	2562	专科	duplicate_lost
3251-3500.md	2575	装卸	duplicate_lost
3251-3500.md	2580	追悼	duplicate_lost
3251-3500.md	2584	卓越	duplicate_lost
3251-3500.md	2586	着想	duplicate_lost
3251-3500.md	2588	姿态	duplicate_lost
3251-3500.md	2600	自主	duplicate_lost
3251-3500.md	2601	宇母	duplicate_lost
3251-3500.md	2602	宗教	duplicate_lost
3251-3500.md	2609	走廊	duplicate_lost
3251-3500.md	2610	走漏	duplicate_lost
3251-3500.md	2611	走私	duplicate_lost
3251-3500.md	3277	渣	seq_not_in_master
3251-3500.md	3415	州	seq_not_in_master
3251-3500.md	3461	庄严	seq_not_in_master
3501-3750.md	1720	时差	duplicate_lost
3501-3750.md	1724	时机	duplicate_lost
3501-3750.md	1725	时事	duplicate_lost
3501-3750.md	1727	识别	duplicate_lost
3501-3750.md	1744	事迩	duplicate_lost
3501-3750.md	1757	适宜	duplicate_lost
3501-3750.md	1765	手势	duplicate_lost
3501-3750.md	1766	手艺	duplicate_lost
3501-3750.md	1767	守护	duplicate_lost
3501-3750.md	1768	首饰	duplicate_lost
3501-3750.md	1776	舒畅	duplicate_lost
3501-3750.md	1778	疏远	duplicate_lost
3501-3750.md	1781	束缚	duplicate_lost
3501-3750.md	1784	数额	duplicate_lost
3501-3750.md	1785	数目	duplicate_lost
3501-3750.md	1789	率领	duplicate_lost
3501-3750.md	1790	涮火锅	duplicate_lost
3501-3750.md	1791	只胞胎	duplicate_lost
3501-3750.md	1794	水龙头	duplicate_lost
3501-3750.md	1801	思索	duplicate_lost
3501-3750.md	1807	寺庙	duplicate_lost
3501-3750.md	1808	饲养	duplicate_lost
3501-3750.md	1813	苏醒	duplicate_lost
3501-3750.md	1815	诉讼	duplicate_lost
3501-3750.md	1817	素质	duplicate_lost
3501-3750.md	1820	算数	duplicate_lost
3501-3750.md	1821	随即	duplicate_lost
3501-3750.md	1822	随身	duplicate_lost
3501-3750.md	1824	随意	duplicate_lost
3501-3750.md	1828	索取	duplicate_lost
3501-3750.md	1831	踏实	duplicate_lost
3501-3750.md	1833	础风	duplicate_lost
3501-3750.md	1834	太空	duplicate_lost
3501-3750.md	1835	泰斗	duplicate_lost
3501-3750.md	1841	坦白	duplicate_lost
3501-3750.md	1842	叹气	duplicate_lost
3501-3750.md	1843	采测	duplicate_lost
3501-3750.md	1844	探索	duplicate_lost
3501-3750.md	1853	淘气	duplicate_lost
3501-3750.md	1854	淘汰	duplicate_lost
3501-3750.md	1855	讨好	duplicate_lost
3501-3750.md	1856	计偿还偿	duplicate_lost
3501-3750.md	1857	特长	duplicate_lost
3501-3750.md	1858	特定	duplicate_lost
3501-3750.md	1859	特色	duplicate_lost
3501-3750.md	1860	特意	duplicate_lost
3501-3750.md	1863	提示	duplicate_lost
3501-3750.md	1864	提议	duplicate_lost
3501-3750.md	1865	题材	duplicate_lost
3501-3750.md	1866	礼裁	duplicate_lost
3501-3750.md	1867	篭积	duplicate_lost
3501-3750.md	1868	礼谅	duplicate_lost
3501-3750.md	1869	篭面	duplicate_lost
3501-3750.md	1870	篭系	duplicate_lost
3501-3750.md	1871	天	duplicate_lost
3501-3750.md	1872	天赋	duplicate_lost
3501-3750.md	1873	天伦之乐	duplicate_lost
3501-3750.md	1874	天然气	duplicate_lost
3501-3750.md	1875	天生	duplicate_lost
3501-3750.md	1876	天堂	duplicate_lost
3501-3750.md	1877	天文	duplicate_lost
3501-3750.md	1878	田径	duplicate_lost
3501-3750.md	1882	条款	duplicate_lost
3501-3750.md	1883	条理	duplicate_lost
3501-3750.md	1884	条约	duplicate_lost
3501-3750.md	1888	调解	duplicate_lost
3501-3750.md	1889	调料	duplicate_lost
3501-3750.md	1890	挑播	duplicate_lost
3501-3750.md	1891	挑景	duplicate_lost
3501-3750.md	1892	跳跃	duplicate_lost
3501-3750.md	1894	停泊	duplicate_lost
3501-3750.md	1895	停顿	duplicate_lost
3501-3750.md	1896	停滞	duplicate_lost
3501-3750.md	1897	挺拔	duplicate_lost
3501-3750.md	1899	通缉	duplicate_lost
3501-3750.md	1900	通俗	duplicate_lost
3501-3750.md	1901	通讯	duplicate_lost
3501-3750.md	1902	通用	duplicate_lost
3501-3750.md	1903	同胞	duplicate_lost
3501-3750.md	1906	童话	duplicate_lost
3501-3750.md	1907	统寿兼顾	duplicate_lost
3501-3750.md	1911	投机	duplicate_lost
3501-3750.md	1912	投票	duplicate_lost
3501-3750.md	1913	投诉	duplicate_lost
3501-3750.md	1918	突破	duplicate_lost
3501-3750.md	1920	徒弟	duplicate_lost
3501-3750.md	1921	途经	duplicate_lost
3501-3750.md	1922	涂抹	duplicate_lost
3501-3750.md	1923	土壌	duplicate_lost
3501-3750.md	1925	团体	duplicate_lost
3501-3750.md	1926	团圆	duplicate_lost
3501-3750.md	1927	推测	duplicate_lost
3501-3750.md	1928	推翻	duplicate_lost
3501-3750.md	1929	推理	duplicate_lost
3501-3750.md	1930	推论	duplicate_lost
3501-3750.md	1931	推销	duplicate_lost
3501-3750.md	1932	呑呑吐吐	duplicate_lost
3501-3750.md	1933	托运	duplicate_lost
3501-3750.md	1934	拖延	duplicate_lost
3501-3750.md	1935	脱离	duplicate_lost
3501-3750.md	1936	妥当	duplicate_lost
3501-3750.md	1937	妥善	duplicate_lost
3501-3750.md	1941	娃娃	duplicate_lost
3501-3750.md	1942	瓦解	duplicate_lost
3501-3750.md	1943	凑成	duplicate_lost
3501-3750.md	1944	歪曲	duplicate_lost
3501-3750.md	1946	外行	duplicate_lost
3501-3750.md	1947	外界	duplicate_lost
3501-3750.md	1951	完毕	duplicate_lost
3501-3750.md	1952	玩弄	duplicate_lost
3501-3750.md	1953	玩意	duplicate_lost
3501-3750.md	1954	顽固	duplicate_lost
3501-3750.md	1955	顽掻	duplicate_lost
3501-3750.md	1956	挽回	duplicate_lost
3501-3750.md	1957	挽救	duplicate_lost
3501-3750.md	1959	万分	duplicate_lost
3501-3750.md	1960	网络	duplicate_lost
3501-3750.md	1961	往常	duplicate_lost
3501-3750.md	1962	往事	duplicate_lost
3501-3750.md	1963	妄想	duplicate_lost
3501-3750.md	1964	危机	duplicate_lost
3501-3750.md	1965	威风	duplicate_lost
3501-3750.md	1968	威信	duplicate_lost
3501-3750.md	1969	微不足道	duplicate_lost
3501-3750.md	1970	微観	duplicate_lost
3501-3750.md	1974	维持	duplicate_lost
3501-3750.md	1978	伪造	duplicate_lost
3501-3750.md	1979	委托	duplicate_lost
3501-3750.md	1981	卫星	duplicate_lost
3501-3750.md	1982	未免	duplicate_lost
3501-3750.md	1985	胃口	duplicate_lost
3501-3750.md	1986	喂	duplicate_lost
3501-3750.md	1987	蔚蓝	duplicate_lost
3501-3750.md	1988	慰问	duplicate_lost
3501-3750.md	1989	温帯	duplicate_lost
3501-3750.md	1991	文凭	duplicate_lost
3501-3750.md	1992	文物	duplicate_lost
3501-3750.md	1993	丈厌	duplicate_lost
3501-3750.md	1994	丈雅	duplicate_lost
3501-3750.md	3534	视袋	seq_not_in_master
3501-3750.md	3538	程放	seq_not_in_master
3501-3750.md	3539	收𫔊	seq_not_in_master
3501-3750.md	3609	贫埜	seq_not_in_master
3501-3750.md	3610	贫汚	seq_not_in_master
3501-3750.md	3611	桦	seq_not_in_master
3501-3750.md	3612	弾性	seq_not_in_master
3501-3750.md	3617	采讨	seq_not_in_master
3501-3750.md	3618	借若	seq_not_in_master
3501-3750.md	3619	陶琵	seq_not_in_master
3501-3750.md	3620	陶酔	seq_not_in_master
3501-3750.md	3629	提抜	seq_not_in_master
3501-3750.md	3647	挑易	seq_not_in_master
3501-3750.md	3671	铳治	seq_not_in_master
3501-3750.md	3673	投机取巧	seq_not_in_master
3501-3750.md	3700	妥协	seq_not_in_master
3501-3750.md	3701	楯圆	seq_not_in_master
3501-3750.md	3732	违背	seq_not_in_master
3501-3750.md	3740	位子	seq_not_in_master
3751-4000.md	2385	贼	duplicate_lost
3751-4000.md	2386	增添	duplicate_lost
3751-4000.md	2387	赠送	duplicate_lost
3751-4000.md	2388	扎	duplicate_lost
3751-4000.md	2390	渣	duplicate_lost
3751-4000.md	2391	诈骗	duplicate_lost
3751-4000.md	2392	摘要	duplicate_lost
3751-4000.md	2393	债券	duplicate_lost
3751-4000.md	2394	沾光	duplicate_lost
3751-4000.md	2395	瞻仰	duplicate_lost
3751-4000.md	2396	斩钉截铁	duplicate_lost
3751-4000.md	2397	展示	duplicate_lost
3751-4000.md	2398	展望	duplicate_lost
3751-4000.md	2399	展现	duplicate_lost
3751-4000.md	2400	蕲新	duplicate_lost
3751-4000.md	2401	占据	duplicate_lost
3751-4000.md	2403	占有	duplicate_lost
3751-4000.md	2404	战斗	duplicate_lost
3751-4000.md	2405	战略	duplicate_lost
3751-4000.md	2406	战术	duplicate_lost
3751-4000.md	2407	战役	duplicate_lost
3751-4000.md	2408	章程	duplicate_lost
3751-4000.md	2409	长辈	duplicate_lost
3751-4000.md	2410	帐篷	duplicate_lost
3751-4000.md	2411	障碍	duplicate_lost
3751-4000.md	2413	招收	duplicate_lost
3751-4000.md	2414	朝气蓬勃	duplicate_lost
3751-4000.md	2415	着迷	duplicate_lost
3751-4000.md	2416	沼泽	duplicate_lost
3751-4000.md	2417	照料	duplicate_lost
3751-4000.md	2418	照样	duplicate_lost
3751-4000.md	2419	照耀	duplicate_lost
3751-4000.md	2420	照应	duplicate_lost
3751-4000.md	2422	遮挡	duplicate_lost
3751-4000.md	2424	折磨	duplicate_lost
3751-4000.md	2425	侦探	duplicate_lost
3751-4000.md	2426	珍贵	duplicate_lost
3751-4000.md	2427	珍稀	duplicate_lost
3751-4000.md	2428	珍珠	duplicate_lost
3751-4000.md	2429	真理	duplicate_lost
3751-4000.md	2430	真相	duplicate_lost
3751-4000.md	2431	真挚	duplicate_lost
3751-4000.md	2432	酌	duplicate_lost
3751-4000.md	2433	枕头	duplicate_lost
3751-4000.md	2434	阵地	duplicate_lost
3751-4000.md	2435	阵容	duplicate_lost
3751-4000.md	2436	振奋	duplicate_lost
3751-4000.md	2437	振兴	duplicate_lost
3751-4000.md	2438	震撼	duplicate_lost
3751-4000.md	2439	震惊	duplicate_lost
3751-4000.md	2440	镇定	duplicate_lost
3751-4000.md	2441	镇静	duplicate_lost
3751-4000.md	2442	镇压	duplicate_lost
3751-4000.md	2443	正月	duplicate_lost
3751-4000.md	2444	争端	duplicate_lost
3751-4000.md	2445	争夺	duplicate_lost
3751-4000.md	2446	争气	duplicate_lost
3751-4000.md	2447	争先恐后	duplicate_lost
3751-4000.md	2448	争议	duplicate_lost
3751-4000.md	2449	征服	duplicate_lost
3751-4000.md	2450	征收	duplicate_lost
3751-4000.md	2451	挣扎	duplicate_lost
3751-4000.md	2453	整顿	duplicate_lost
3751-4000.md	2454	正当	duplicate_lost
3751-4000.md	2456	正规	duplicate_lost
3751-4000.md	2458	正气	duplicate_lost
3751-4000.md	2459	正义	duplicate_lost
3751-4000.md	2460	正宗	duplicate_lost
3751-4000.md	2461	证实	duplicate_lost
3751-4000.md	2462	证书	duplicate_lost
3751-4000.md	2463	郑重	duplicate_lost
3751-4000.md	2464	政策	duplicate_lost
3751-4000.md	2465	政权	duplicate_lost
3751-4000.md	2466	症状	duplicate_lost
3751-4000.md	2467	之际	duplicate_lost
3751-4000.md	2468	支撑	duplicate_lost
3751-4000.md	2469	支出	duplicate_lost
3751-4000.md	2470	支流	duplicate_lost
3751-4000.md	2471	支配	duplicate_lost
3751-4000.md	2472	支援	duplicate_lost
3751-4000.md	2473	支柱	duplicate_lost
3751-4000.md	2474	枝	duplicate_lost
3751-4000.md	2475	知觉	duplicate_lost
3751-4000.md	2476	知足常乐	duplicate_lost
3751-4000.md	2477	脂肪	duplicate_lost
3751-4000.md	2478	执行	duplicate_lost
3751-4000.md	2479	执着	duplicate_lost
3751-4000.md	2480	直播	duplicate_lost
3751-4000.md	2481	直径	duplicate_lost
3751-4000.md	2482	值班	duplicate_lost
3751-4000.md	2483	职能	duplicate_lost
3751-4000.md	2484	职位	duplicate_lost
3751-4000.md	2485	职务	duplicate_lost
3751-4000.md	2486	殖民地	duplicate_lost
3751-4000.md	2487	指标	duplicate_lost
3751-4000.md	2488	指定	duplicate_lost
3751-4000.md	2489	指甲	duplicate_lost
3751-4000.md	2491	指南针	duplicate_lost
3751-4000.md	2492	指示	duplicate_lost
3751-4000.md	2493	指望	duplicate_lost
3751-4000.md	2494	指责	duplicate_lost
3751-4000.md	2495	志气	duplicate_lost
3751-4000.md	2496	制裁	duplicate_lost
3751-4000.md	2497	制订	duplicate_lost
3751-4000.md	2498	制服	duplicate_lost
3751-4000.md	2499	制约	duplicate_lost
3751-4000.md	2500	制止	duplicate_lost
3751-4000.md	2501	治安	duplicate_lost
3751-4000.md	2502	治理	duplicate_lost
3751-4000.md	2503	致辞	duplicate_lost
3751-4000.md	2504	致力	duplicate_lost
3751-4000.md	2505	致使	duplicate_lost
3751-4000.md	2506	智力	duplicate_lost
3751-4000.md	2507	智能	duplicate_lost
3751-4000.md	2508	智商	duplicate_lost
3751-4000.md	2509	滞留	duplicate_lost
3751-4000.md	2510	中断	duplicate_lost
3751-4000.md	2511	中立	duplicate_lost
3751-4000.md	2512	中央	duplicate_lost
3751-4000.md	2513	忠诚	duplicate_lost
3751-4000.md	2514	忠实	duplicate_lost
3751-4000.md	2515	终点	duplicate_lost
3751-4000.md	2516	终究	duplicate_lost
3751-4000.md	2519	终止	duplicate_lost
3751-4000.md	2520	裹心	duplicate_lost
3751-4000.md	2521	肿瘤	duplicate_lost
3751-4000.md	2522	种子	duplicate_lost
3751-4000.md	2523	种族	duplicate_lost
3751-4000.md	2524	众所周知	duplicate_lost
3751-4000.md	2525	种植	duplicate_lost
3751-4000.md	2527	舟	duplicate_lost
3751-4000.md	2528	周边	duplicate_lost
3751-4000.md	2529	周密	duplicate_lost
3751-4000.md	2530	周年	duplicate_lost
3751-4000.md	2531	周期	duplicate_lost
3751-4000.md	2532	周折	duplicate_lost
3751-4000.md	2534	粥	duplicate_lost
3751-4000.md	2535	昼夜	duplicate_lost
3751-4000.md	2536	皱纹	duplicate_lost
3751-4000.md	2537	株	duplicate_lost
3751-4000.md	2538	诸位	duplicate_lost
3751-4000.md	2539	逐年	duplicate_lost
3751-4000.md	2540	主办	duplicate_lost
3751-4000.md	2541	主导	duplicate_lost
3751-4000.md	2542	主管	duplicate_lost
3751-4000.md	2543	主流	duplicate_lost
3751-4000.md	2544	主权	duplicate_lost
3751-4000.md	2545	主题	duplicate_lost
3751-4000.md	2547	挂	duplicate_lost
3751-4000.md	2548	属吋	duplicate_lost
3751-4000.md	2549	助理	duplicate_lost
3751-4000.md	2550	助手	duplicate_lost
3751-4000.md	2551	住宅	duplicate_lost
3751-4000.md	2552	注射	duplicate_lost
3751-4000.md	2553	注视	duplicate_lost
3751-4000.md	2554	注释	duplicate_lost
3751-4000.md	2555	注重	duplicate_lost
3751-4000.md	2556	驻扎	duplicate_lost
3751-4000.md	2557	著作	duplicate_lost
3751-4000.md	2558	铸造	duplicate_lost
3751-4000.md	2559	拽	duplicate_lost
3751-4000.md	2560	专长	duplicate_lost
3751-4000.md	2561	专程	duplicate_lost
3751-4000.md	2563	专利	duplicate_lost
3751-4000.md	2564	专题	duplicate_lost
3751-4000.md	2565	砖	duplicate_lost
3751-4000.md	2566	砖瓦	duplicate_lost
3751-4000.md	2567	转达	duplicate_lost
3751-4000.md	2568	转让	duplicate_lost
3751-4000.md	2569	转移	duplicate_lost
3751-4000.md	2570	转折	duplicate_lost
3751-4000.md	2571	传记	duplicate_lost
3751-4000.md	2572	庄稼	duplicate_lost
3751-4000.md	2573	庄重	duplicate_lost
3751-4000.md	2574	装备	duplicate_lost
3751-4000.md	2576	壮观	duplicate_lost
3751-4000.md	2577	壮丽	duplicate_lost
3751-4000.md	2578	壮烈	duplicate_lost
3751-4000.md	2579	幢	duplicate_lost
3751-4000.md	2580	追悼	duplicate_lost
3751-4000.md	2581	追究	duplicate_lost
3751-4000.md	2582	坠	duplicate_lost
3751-4000.md	2583	准则	duplicate_lost
3751-4000.md	2584	卓越	duplicate_lost
3751-4000.md	2585	着手	duplicate_lost
3751-4000.md	2586	着想	duplicate_lost
3751-4000.md	2587	着重	duplicate_lost
3751-4000.md	2590	资产	duplicate_lost
3751-4000.md	2591	资深	duplicate_lost
3751-4000.md	2592	资助	duplicate_lost
3751-4000.md	2593	滋润	duplicate_lost
3751-4000.md	2594	滋味	duplicate_lost
3751-4000.md	2595	子弹	duplicate_lost
3751-4000.md	2596	自单	duplicate_lost
3751-4000.md	2597	自发	duplicate_lost
3751-4000.md	2598	自力更生	duplicate_lost
3751-4000.md	2599	自满	duplicate_lost
3751-4000.md	2600	自主	duplicate_lost
3751-4000.md	2604	棕色	duplicate_lost
3751-4000.md	2605	踪迹	duplicate_lost
3751-4000.md	2606	总而言之	duplicate_lost
3751-4000.md	2607	总和	duplicate_lost
3751-4000.md	2608	纵横	duplicate_lost
3751-4000.md	2609	走廊	duplicate_lost
3751-4000.md	2610	走漏	duplicate_lost
3751-4000.md	2611	走私	duplicate_lost
3751-4000.md	2614	足以	duplicate_lost
3751-4000.md	2623	嘴唇	duplicate_lost
3751-4000.md	2634	做主	duplicate_lost
3751-4000.md	3893	州	seq_not_in_master
3751-4000.md	3939	庄严	seq_not_in_master
3751-4000.md	3982	阻挠	seq_not_in_master
3751-4000.md	3991	尊严	seq_not_in_master
4251-4500.md	2538	诸位(诸位)	duplicate_lost
4251-4500.md	2540	主办(主辨)	duplicate_lost
4251-4500.md	2541	主导(主尊)	duplicate_lost
4251-4500.md	2542	主管	duplicate_lost
4251-4500.md	2544	主权(主槿)	duplicate_lost
4251-4500.md	2545	主题(主题)	duplicate_lost
4251-4500.md	2546	主义(主羲)	duplicate_lost
4251-4500.md	2547	挂	duplicate_lost
4251-4500.md	2548	瞩吋(嚼吋)	duplicate_lost
4251-4500.md	2551	住宅	duplicate_lost
4251-4500.md	2552	注射	duplicate_lost
4251-4500.md	2553	注视(注视)	duplicate_lost
4251-4500.md	2554	注释(注释)	duplicate_lost
4251-4500.md	2555	注重	duplicate_lost
4251-4500.md	2558	铸造(铸造)	duplicate_lost
4251-4500.md	2579	幢	duplicate_lost
4251-4500.md	2581	追究	duplicate_lost
4251-4500.md	2582	坠	duplicate_lost
4251-4500.md	2585	着手	duplicate_lost
4251-4500.md	2587	着重	duplicate_lost
4251-4500.md	2588	姿态(姿熊)	duplicate_lost
4251-4500.md	2589	资本(资本)	duplicate_lost
4251-4500.md	2590	资产(资产)	duplicate_lost
4251-4500.md	2591	资深(资深)	duplicate_lost
4251-4500.md	2592	资助(资助)	duplicate_lost
4251-4500.md	2593	滋润(滋)	duplicate_lost
4251-4500.md	2594	滋味	duplicate_lost
4251-4500.md	2595	子弹(子弹)	duplicate_lost
4251-4500.md	2596	自单	duplicate_lost
4251-4500.md	2597	自发(自發)	duplicate_lost
4251-4500.md	2598	自力更生	duplicate_lost
4251-4500.md	2599	自满(自满)	duplicate_lost
4251-4500.md	2601	字母	duplicate_lost
4251-4500.md	2602	宗教	duplicate_lost
4251-4500.md	2604	棕色	duplicate_lost
4251-4500.md	2605	踪迹	duplicate_lost
4251-4500.md	2606	总而言之(總而言之)	duplicate_lost
4251-4500.md	2607	总和(總和)	duplicate_lost
4251-4500.md	2608	纵横(綫横)	duplicate_lost
4251-4500.md	2611	走私	duplicate_lost
4251-4500.md	2612	揍	duplicate_lost
4251-4500.md	2613	租赁(租赁)	duplicate_lost
4251-4500.md	2618	祖父	duplicate_lost
4251-4500.md	2619	祖国(祖國)	duplicate_lost
4251-4500.md	2620	祖先	duplicate_lost
4251-4500.md	2621	钻研(鎖研)	duplicate_lost
4251-4500.md	2622	钻石(鎖石)	duplicate_lost
4251-4500.md	2624	罪犯	duplicate_lost
4251-4500.md	2625	遵循	duplicate_lost
4251-4500.md	2626	琢磨	duplicate_lost
4251-4500.md	2627	左右	duplicate_lost
4251-4500.md	2629	作废(作廣)	duplicate_lost
4251-4500.md	2630	作风(作風)	duplicate_lost
4251-4500.md	2631	作息	duplicate_lost
4251-4500.md	2632	座右铭(座右銘)	duplicate_lost
4251-4500.md	2633	做东(做東)	duplicate_lost
4251-4500.md	4269	驻扎(驻扎)	seq_not_in_master
4251-4500.md	4270	①那里驻扎着一个师的兵力。|②他命令队伍全部驻扎在山上。	seq_not_in_master
4251-4500.md	4274	专长(専長)	seq_not_in_master
4251-4500.md	4275	专程(専程)	seq_not_in_master
4251-4500.md	4276	专科(專科)	seq_not_in_master
4251-4500.md	4277	专利(專利)	seq_not_in_master
4251-4500.md	4278	专题(専题)	seq_not_in_master
4251-4500.md	4279	砖(醇)	seq_not_in_master
4251-4500.md	4280	砖瓦(醇瓦)	seq_not_in_master
4251-4500.md	4281	转达(韩達)	seq_not_in_master
4251-4500.md	4282	转让(转镶)	seq_not_in_master
4251-4500.md	4283	转移(韩移)	seq_not_in_master
4251-4500.md	4284	转折(韩折)	seq_not_in_master
4251-4500.md	4285	传记(傅记)	seq_not_in_master
4251-4500.md	4286	庄稼(莊稼)	seq_not_in_master
4251-4500.md	4287	庄严(荘殿)	seq_not_in_master
4251-4500.md	4288	庄重(荘重)	seq_not_in_master
4251-4500.md	4289	装备(装備)	seq_not_in_master
4251-4500.md	4290	装卸(装卸)	seq_not_in_master
4251-4500.md	4291	壮观(壮觀)	seq_not_in_master
4251-4500.md	4292	壮丽(壮麗)	seq_not_in_master
4251-4500.md	4293	壮烈(壮烈)	seq_not_in_master
4251-4500.md	4298	③飞行员打开降落伞，从空中慢慢坠下。	seq_not_in_master
4251-4500.md	4299	准则(萍则)	seq_not_in_master
4251-4500.md	4331	阻碍(阻凝)	seq_not_in_master
4251-4500.md	4332	阻拦(阻搁)	seq_not_in_master
4251-4500.md	4333	阻(阻桡)	seq_not_in_master
4251-4500.md	4334	组(组)	seq_not_in_master
4251-4500.md	4342	尊严(尊殿)	seq_not_in_master
